,pdx,pds,plx,pls,cbx,cbs,cpx,cps
136,13.022391995982389,4287.296189551613,25.381032770499814,4994.121629387329,39.193306854800994,6411.336184107502,-5.991172614153129,1112.997152691365
137,6.113635263668357,30300.92295216903,11.611192593205601,809.3594830889069,19.260190321093205,4000.308799675866,-6.576976714207603,23956.57665277885
138,7.191546257247182,-313.41259697177156,-16.34926714305641,-1258.139749319398,0.14250391731479795,2868.8873556877516,-12.150344801237793,-5168.863849194582
139,0.25742655083854515,-833.556574726972,-8.502423022005132,-6578.212715290791,-7.160045668171733,-4045.024368105631,-4.710732709139393,-4629.808317414187
140,-47.687422281436966,-16684.1650979526,-44.85035162735903,-9036.636062278527,-60.64775174700617,-12111.802591952726,-35.257596271807984,-13633.970716065214
141,-81.64169866545899,-20704.60428350482,-76.39512954283703,-14684.776437735756,-110.32090763082783,-20075.47353610212,-51.79039132313915,-16966.655009332848
142,-98.60410102710784,-22395.360248239613,-85.13883335215792,-12305.480489115682,-133.17980663127605,-22619.893420802633,-53.308573697029146,-13179.075161402408
143,-113.57332779226408,-24360.049109013133,-100.08353963904005,-15226.214863871544,-155.224742059989,-24000.348466302727,-61.81159922737345,-16873.125136459057
144,37.45192261319335,12210.633017318498,27.768675012797303,9661.45379054347,47.543992771393505,19688.8951071489,19.70107625193225,1927.5611013119087
145,19.472951763384344,5406.070013899152,-20.584265980364194,446.07882667615195,-6.873895448767371,-1785.1489206961996,8.229996906992142,16247.999587725266
146,36.49106123242859,10708.685763872854,-0.14443920224323392,3313.68359707333,6.521299967889263,1679.3532299131111,30.775706903910418,13563.436358595754
147,6.507552594446679,4760.084150383351,2.086078763441037,2883.2714542817885,-3.2707142902756914,1179.7553387283806,13.338750408791498,6112.377449738189
148,34.52372742355874,6422.119056574738,-31.894788667029275,-6301.374249151748,-18.250231534902014,-1656.3088144991598,22.919671587739344,2068.798896967306
149,40.54088729388468,10479.264365590723,-36.08911807737411,-1758.5001606803999,-15.417545077626983,-2386.215450017997,20.519014606858377,14839.006736097828
150,38.560333779544635,10799.653960575328,-13.498986051311249,-6102.97292775737,-7.772948230092197,-2354.610788076825,34.137323632253015,6675.437002944549
151,33.583368454658284,11091.211724672445,-32.12646917255961,-1721.1191978359093,-42.31673430393471,-6160.861048924118,44.77514283002711,13870.195733322245
152,-0.3887071066533281,2931.0815410259383,-58.97364402483822,-8500.385618369175,-64.04919661079498,-7932.182452808702,6.433016366285187,1840.128963045634
153,-11.354591330270978,-3590.5627072202587,-50.042587191865664,-11521.368836810443,-75.97062846231074,-13819.22121997914,17.111488407131674,-1440.277272070547
154,-66.31298264207499,-14007.617136922272,-104.33537525736062,-18491.0455006128,-144.08132317012246,-25540.363570683963,-22.188896881329697,-6795.846936211388
155,-96.2625794679434,-22420.887864936158,-134.85408480504145,-20526.752257229575,-188.38157404586855,-30472.6757251718,-37.467595332994165,-12157.393993562331
